var,bin,bin_lo,bin_hi,bin_mid,n,pos_rate,method,brier,logloss,ece,acc@0.5,f1@0.5
EBV_SFD98,5,-0.3042021244764328,-0.09104941934347142,-0.19762577190995212,100000,0.34111,beta,0.07072859763426684,0.23495799648210225,0.004793042653780253,0.90264,0.8556303567721463
EBV_SFD98,5,-0.3042021244764328,-0.09104941934347142,-0.19762577190995212,100000,0.34111,isotonic,0.07069948212105534,0.23481902827968307,0.0038386599686437385,0.9027,0.8563625627398878
EBV_SFD98,5,-0.3042021244764328,-0.09104941934347142,-0.19762577190995212,100000,0.34111,magaware_platt,0.07073207353865511,0.23488460153031818,0.005318223900861662,0.90256,0.8549697853719525
EBV_SFD98,5,-0.3042021244764328,-0.09104941934347142,-0.19762577190995212,100000,0.34111,magbinned_beta,0.07069774030829998,0.23482144846859196,0.003795007223321815,0.9025,0.8555041792637382
EBV_SFD98,5,-0.3042021244764328,-0.09104941934347142,-0.19762577190995212,100000,0.34111,magbinned_isotonic,0.07072325100908283,0.23563234773654046,0.004234501238448408,0.9024,0.8557578623788129
EBV_SFD98,6,-0.09104941934347142,0.1978574171662332,0.05340399891138089,100000,0.333,uncalibrated,0.07845701191767543,0.25959948985699216,0.06141121975476369,0.89178,0.8495523550019463
EBV_SFD98,6,-0.09104941934347142,0.1978574171662332,0.05340399891138089,100000,0.333,beta,0.07088052769633607,0.2345148276716379,0.0038389292496412175,0.90176,0.8509437397584512
EBV_SFD98,6,-0.09104941934347142,0.1978574171662332,0.05340399891138089,100000,0.333,isotonic,0.07084384566696332,0.23438366672513664,0.0031225632189893185,0.90197,0.8519832701686573
EBV_SFD98,6,-0.09104941934347142,0.1978574171662332,0.05340399891138089,100000,0.333,magaware_platt,0.07087734066379985,0.23452646622016524,0.0051719658841310814,0.90145,0.8499657456040192
EBV_SFD98,6,-0.09104941934347142,0.1978574171662332,0.05340399891138089,100000,0.333,magbinned_beta,0.07084707605059293,0.23434311474314565,0.0035490640774497283,0.90154,0.8507322397744156
EBV_SFD98,6,-0.09104941934347142,0.1978574171662332,0.05340399891138089,100000,0.333,magbinned_isotonic,0.07087736231574834,0.23448812102397953,0.0031709103195444286,0.90149,0.8510471006275043
EBV_SFD98,7,0.1978574171662332,0.5610196471214295,0.37943853214383133,100000,0.31502,uncalibrated,0.07461669456754484,0.2481547868749503,0.05865490771068203,0.89654,0.8477140922605906
EBV_SFD98,7,0.1978574171662332,0.5610196471214295,0.37943853214383133,100000,0.31502,beta,0.06751882449410343,0.22431314984942044,0.0039148722852226535,0.90672,0.850171865463073
EBV_SFD98,7,0.1978574171662332,0.5610196471214295,0.37943853214383133,100000,0.31502,isotonic,0.06751123297846963,0.22420400889229045,0.0035484839967075917,0.90709,0.8515126815937095
EBV_SFD98,7,0.1978574171662332,0.5610196471214295,0.37943853214383133,100000,0.31502,magaware_platt,0.06751579060735807,0.22429122625333986,0.005113791354756168,0.90669,0.8495703622499153
EBV_SFD98,7,0.1978574171662332,0.5610196471214295,0.37943853214383133,100000,0.31502,magbinned_beta,0.06749126677617234,0.22420024625218155,0.0033492318823019553,0.90685,0.8505942547355927
EBV_SFD98,7,0.1978574171662332,0.5610196471214295,0.37943853214383133,100000,0.31502,magbinned_isotonic,0.06753046417603893,0.22506261643605852,0.00265304710792138,0.90674,0.8506980020491803
EBV_SFD98,8,0.5610196471214295,1.2113310098648071,0.8861753284931183,100000,0.31215,uncalibrated,0.07442539806565246,0.24679615963273274,0.05912394726020469,0.89683,0.8469083408763781
EBV_SFD98,8,0.5610196471214295,1.2113310098648071,0.8861753284931183,100000,0.31215,beta,0.06708787522165657,0.2224799537907281,0.004026405254894064,0.90701,0.8494064681209412
EBV_SFD98,8,0.5610196471214295,1.2113310098648071,0.8861753284931183,100000,0.31215,isotonic,0.0670930660810008,0.22265465262179707,0.0038685858538552663,0.90737,0.8507484330438425
EBV_SFD98,8,0.5610196471214295,1.2113310098648071,0.8861753284931183,100000,0.31215,magaware_platt,0.06707682746499073,0.22249442444500087,0.005253974887580136,0.90684,0.8486187845303867
EBV_SFD98,8,0.5610196471214295,1.2113310098648071,0.8861753284931183,100000,0.31215,magbinned_beta,0.0670512156452987,0.22233300380278592,0.0038415938889942414,0.90725,0.8499943394090343
EBV_SFD98,8,0.5610196471214295,1.2113310098648071,0.8861753284931183,100000,0.31215,magbinned_isotonic,0.06712067983666467,0.22388998492461026,0.003978522053135585,0.90711,0.8501169826542961
EBV_SFD98,9,1.2113310098648071,10.046147346496582,5.628739178180695,100000,0.27668,uncalibrated,0.06901347939412192,0.22983882709104222,0.05427255793279132,0.9048,0.840536013400335
EBV_SFD98,9,1.2113310098648071,10.046147346496582,5.628739178180695,100000,0.27668,beta,0.06255141042465409,0.20764706816117984,0.004309390762114598,0.91387,0.8423826516607192
EBV_SFD98,9,1.2113310098648071,10.046147346496582,5.628739178180695,100000,0.27668,isotonic,0.06253723480190064,0.2082022648719666,0.003679059170184659,0.91367,0.842799133237431
EBV_SFD98,9,1.2113310098648071,10.046147346496582,5.628739178180695,100000,0.27668,magaware_platt,0.06254628584257069,0.2076659806348557,0.005221955913559333,0.91401,0.8420491908671773
EBV_SFD98,9,1.2113310098648071,10.046147346496582,5.628739178180695,100000,0.27668,magbinned_beta,0.06248638511988498,0.20740358516682833,0.003603056762008297,0.91358,0.8418779961210524
EBV_SFD98,9,1.2113310098648071,10.046147346496582,5.628739178180695,100000,0.27668,magbinned_isotonic,0.06249180952710366,0.21000787053258071,0.0038887760561749736,0.91361,0.8423338747650247
