var,bin,bin_lo,bin_hi,bin_mid,n,pos_rate,method,brier,logloss,ece,acc@0.5,f1@0.5,brier_base,ece_base,logloss_base,delta_brier,delta_ece,delta_logloss
AIRMASS_WMEAN_I,9,1.3155463933944702,3.1885182857513428,2.2520323395729065,100003,0.3232803015909523,isotonic,0.06639607697372242,0.2208791133032195,0.004577994660460439,0.9085027449176525,0.8567940651704385,0.07303516427380057,0.055895282574109084,0.24269302318986938,-0.006639087300078145,-0.051317287913648646,-0.021813909886649885
AIRMASS_WMEAN_I,9,1.3155463933944702,3.1885182857513428,2.2520323395729065,100003,0.3232803015909523,magaware_platt,0.06640993531178635,0.2209218592181745,0.006973052259945072,0.9079427617171485,0.8547032828282828,0.07303516427380057,0.055895282574109084,0.24269302318986938,-0.006625228962014215,-0.04892223031416401,-0.021771163971694873
AIRMASS_WMEAN_I,9,1.3155463933944702,3.1885182857513428,2.2520323395729065,100003,0.3232803015909523,magbinned_beta,0.0663573442446315,0.2208143489051639,0.005186534131492088,0.9080827575172745,0.8555806938159879,0.07303516427380057,0.055895282574109084,0.24269302318986938,-0.006677820029169071,-0.050708748442617,-0.02187867428470547
AIRMASS_WMEAN_I,9,1.3155463933944702,3.1885182857513428,2.2520323395729065,100003,0.3232803015909523,magbinned_isotonic,0.0664203768940239,0.22180295600909974,0.004439092505720143,0.9080027599172025,0.855803893294881,0.07303516427380057,0.055895282574109084,0.24269302318986938,-0.006614787379776665,-0.05145619006838894,-0.020890067180769634
MAGLIM_I,0,-6.3130202293396,-1.2518572807312012,-3.7824387550354004,99927,0.20977313438810333,uncalibrated,0.057420885029095065,0.19451709060973377,0.04868417296375156,0.9227536101353988,0.8303628332197877,0.057420885029095065,0.04868417296375156,0.19451709060973377,0.0,0.0,0.0
MAGLIM_I,0,-6.3130202293396,-1.2518572807312012,-3.7824387550354004,99927,0.20977313438810333,beta,0.05151903826517252,0.1732447369139406,0.005719184699198547,0.9296086142884306,0.831043428132206,0.057420885029095065,0.04868417296375156,0.19451709060973377,-0.0059018467639225455,-0.042964988264553014,-0.021272353695793167
MAGLIM_I,0,-6.3130202293396,-1.2518572807312012,-3.7824387550354004,99927,0.20977313438810333,isotonic,0.051496262595790564,0.17331615064917782,0.005645183300392169,0.929948862669749,0.8327759197324415,0.057420885029095065,0.04868417296375156,0.19451709060973377,-0.005924622433304501,-0.043038989663359395,-0.021200939960555942
MAGLIM_I,0,-6.3130202293396,-1.2518572807312012,-3.7824387550354004,99927,0.20977313438810333,magaware_platt,0.051456863375975825,0.17298916411248152,0.006382672532626763,0.9294484974031043,0.829890937168227,0.057420885029095065,0.04868417296375156,0.19451709060973377,-0.005964021653119239,-0.0423015004311248,-0.021527926497252242
MAGLIM_I,0,-6.3130202293396,-1.2518572807312012,-3.7824387550354004,99927,0.20977313438810333,magbinned_beta,0.05137722294060567,0.17284875709784311,0.005268694244812782,0.9297987530897556,0.8311875827216941,0.057420885029095065,0.04868417296375156,0.19451709060973377,-0.006043662088489395,-0.04341547871893878,-0.021668333511890653
MAGLIM_I,0,-6.3130202293396,-1.2518572807312012,-3.7824387550354004,99927,0.20977313438810333,magbinned_isotonic,0.0514129800523346,0.1737964090690762,0.004909440391246263,0.9293884535711069,0.8303683046446774,0.057420885029095065,0.04868417296375156,0.19451709060973377,-0.006007904976760466,-0.0437747325725053,-0.020720681540657565
MAGLIM_I,1,-1.2518572807312012,-0.7204000353813171,-0.9861286580562592,99963,0.29805027860308314,uncalibrated,0.06945399202009327,0.23234219283690324,0.054626356755268585,0.9050248591979032,0.8517025929397063,0.06945399202009327,0.054626356755268585,0.23234219283690324,0.0,0.0,0.0
MAGLIM_I,1,-1.2518572807312012,-0.7204000353813171,-0.9861286580562592,99963,0.29805027860308314,beta,0.06307585486364847,0.21025415726956284,0.00543837590147824,0.912937786981183,0.85207784482026,0.06945399202009327,0.054626356755268585,0.23234219283690324,-0.006378137156444794,-0.04918798085379034,-0.022088035567340403
MAGLIM_I,1,-1.2518572807312012,-0.7204000353813171,-0.9861286580562592,99963,0.29805027860308314,isotonic,0.06305641884669963,0.21021349179079626,0.004199697537011822,0.9129577943839221,0.8527923934559358,0.06945399202009327,0.054626356755268585,0.23234219283690324,-0.006397573173393636,-0.050426659218256766,-0.02212870104610698
MAGLIM_I,1,-1.2518572807312012,-0.7204000353813171,-0.9861286580562592,99963,0.29805027860308314,magaware_platt,0.06307255114855301,0.21023187258867498,0.005728294156835495,0.9127777277592709,0.8512192208590004,0.06945399202009327,0.054626356755268585,0.23234219283690324,-0.006381440871540259,-0.04889806259843309,-0.02211032024822826
MAGLIM_I,1,-1.2518572807312012,-0.7204000353813171,-0.9861286580562592,99963,0.29805027860308314,magbinned_beta,0.06306912320317809,0.2102543813871325,0.004380023790903935,0.9126276722387283,0.851497942666712,0.06945399202009327,0.054626356755268585,0.23234219283690324,-0.006384868816915176,-0.05024633296436465,-0.022087811449770733
MAGLIM_I,1,-1.2518572807312012,-0.7204000353813171,-0.9861286580562592,99963,0.29805027860308314,magbinned_isotonic,0.06307250699473751,0.21180881210043362,0.00441352728978587,0.9131678721126817,0.8525915359010937,0.06945399202009327,0.054626356755268585,0.23234219283690324,-0.0063814850253557515,-0.050212829465482715,-0.020533380736469625
MAGLIM_I,2,-0.7204000353813171,-0.38877785205841064,-0.5545889437198639,99959,0.3192608969677568,uncalibrated,0.07250152232256016,0.24124505413927913,0.05468576998713369,0.8993987534889305,0.8530383187677198,0.07250152232256016,0.05468576998713369,0.24124505413927913,0.0,0.0,0.0
MAGLIM_I,2,-0.7204000353813171,-0.38877785205841064,-0.5545889437198639,99959,0.3192608969677568,beta,0.06624087219696168,0.22016158821796325,0.005094114041017783,0.908562510629358,0.8546113956669742,0.07250152232256016,0.05468576998713369,0.24124505413927913,-0.0062606501255984826,-0.049591655946115906,-0.02108346592131588
MAGLIM_I,2,-0.7204000353813171,-0.38877785205841064,-0.5545889437198639,99959,0.3192608969677568,isotonic,0.0662354681053047,0.22009662715258313,0.0032373423617642286,0.9085425024259947,0.8552839865763313,0.07250152232256016,0.05468576998713369,0.24124505413927913,-0.006266054217255457,-0.05144842762536946,-0.021148426986696
MAGLIM_I,2,-0.7204000353813171,-0.38877785205841064,-0.5545889437198639,99959,0.3192608969677568,magaware_platt,0.06627103533120834,0.22025001129160898,0.006350325630513136,0.9083924409007693,0.8538364538939169,0.07250152232256016,0.05468576998713369,0.24124505413927913,-0.0062304869913518135,-0.04833544435662055,-0.020995042847670148
MAGLIM_I,2,-0.7204000353813171,-0.38877785205841064,-0.5545889437198639,99959,0.3192608969677568,magbinned_beta,0.06619828826469873,0.22001309339327033,0.004262062831223255,0.9084824778159045,0.8545720462927636,0.07250152232256016,0.05468576998713369,0.24124505413927913,-0.006303234057861429,-0.050423707155910436,-0.021231960746008804
MAGLIM_I,2,-0.7204000353813171,-0.38877785205841064,-0.5545889437198639,99959,0.3192608969677568,magbinned_isotonic,0.06623941374201701,0.2208048680137794,0.003585137439966792,0.9083824367990876,0.8546349206349206,0.07250152232256016,0.05468576998713369,0.24124505413927913,-0.006262108580543144,-0.051100632547166895,-0.02044018612549972
MAGLIM_I,3,-0.38877785205841064,-0.12570999562740326,-0.25724392384290695,100076,0.33009912466525443,uncalibrated,0.07536934700665905,0.25028127060056565,0.057239148681296446,0.8956992685558975,0.8527079276380775,0.07536934700665905,0.057239148681296446,0.25028127060056565,0.0,0.0,0.0
MAGLIM_I,3,-0.38877785205841064,-0.12570999562740326,-0.25724392384290695,100076,0.33009912466525443,beta,0.06853360122120604,0.22804868137385104,0.004427298847259295,0.9061213477756904,0.8556236841700859,0.07536934700665905,0.057239148681296446,0.25028127060056565,-0.006835745785453012,-0.05281184983403715,-0.022232589226714616
MAGLIM_I,3,-0.38877785205841064,-0.12570999562740326,-0.25724392384290695,100076,0.33009912466525443,isotonic,0.0685186434274005,0.2279658276438144,0.004298827084470835,0.9057616211679124,0.8557708483078194,0.07536934700665905,0.057239148681296446,0.25028127060056565,-0.0068507035792585574,-0.052940321596825615,-0.022315442956751252
MAGLIM_I,3,-0.38877785205841064,-0.12570999562740326,-0.25724392384290695,100076,0.33009912466525443,magaware_platt,0.06854549452588979,0.22802701466922606,0.0049874864338254575,0.9061113553699188,0.8551698625069363,0.07536934700665905,0.057239148681296446,0.25028127060056565,-0.006823852480769263,-0.05225166224747099,-0.02225425593133959
MAGLIM_I,3,-0.38877785205841064,-0.12570999562740326,-0.25724392384290695,100076,0.33009912466525443,magbinned_beta,0.06851727606980049,0.22796165922346048,0.0039561892554395035,0.9059414844718015,0.85556015897129,0.07536934700665905,0.057239148681296446,0.25028127060056565,-0.006852070936858565,-0.053282959425856945,-0.02231961137710517
MAGLIM_I,3,-0.38877785205841064,-0.12570999562740326,-0.25724392384290695,100076,0.33009912466525443,magbinned_isotonic,0.06857842971187414,0.2285542775206931,0.004122031544016305,0.9060214237179743,0.8559481689105363,0.07536934700665905,0.057239148681296446,0.25028127060056565,-0.006790917294784912,-0.053117117137280144,-0.021726993079872553
MAGLIM_I,4,-0.12570999562740326,0.10019892454147339,-0.012755535542964935,99968,0.3426396446862996,uncalibrated,0.07573692682869118,0.2515367059767632,0.05648094893681899,0.8957566421254801,0.857654113565272,0.07573692682869118,0.05648094893681899,0.2515367059767632,0.0,0.0,0.0
MAGLIM_I,4,-0.12570999562740326,0.10019892454147339,-0.012755535542964935,99968,0.3426396446862996,beta,0.0692208705841369,0.23025491810556092,0.00566534381384813,0.9034591069142125,0.8565440356744705,0.07573692682869118,0.05648094893681899,0.2515367059767632,-0.006516056244554286,-0.050815605122970856,-0.021281787871202273
MAGLIM_I,4,-0.12570999562740326,0.10019892454147339,-0.012755535542964935,99968,0.3426396446862996,isotonic,0.06921586918982547,0.23028556620011345,0.004905487697902407,0.9036991837387964,0.8576287729780091,0.07573692682869118,0.05648094893681899,0.2515367059767632,-0.006521057638865707,-0.05157546123891658,-0.021251139776649747
MAGLIM_I,4,-0.12570999562740326,0.10019892454147339,-0.012755535542964935,99968,0.3426396446862996,magaware_platt,0.06923579014963996,0.23023870713682504,0.0062637927293966306,0.9036791773367477,0.8564228733318422,0.07573692682869118,0.05648094893681899,0.2515367059767632,-0.006501136679051223,-0.050217156207422356,-0.02129799883993816
MAGLIM_I,4,-0.12570999562740326,0.10019892454147339,-0.012755535542964935,99968,0.3426396446862996,magbinned_beta,0.06919665217302917,0.23018766771818608,0.005012638452665122,0.9037191901408451,0.8572064386914917,0.07573692682869118,0.05648094893681899,0.2515367059767632,-0.0065402746556620095,-0.051468310484153866,-0.02134903825857712
MAGLIM_I,4,-0.12570999562740326,0.10019892454147339,-0.012755535542964935,99968,0.3426396446862996,magbinned_isotonic,0.06921609709763374,0.23066260201570438,0.004814834735054064,0.9038792413572343,0.8577392849211637,0.07573692682869118,0.05648094893681899,0.2515367059767632,-0.006520829731057443,-0.05166611420176492,-0.02087410396105882
MAGLIM_I,5,0.10019892454147339,0.3159710764884949,0.20808500051498413,100040,0.35113954418232707,uncalibrated,0.0798554643700174,0.26379626227223935,0.06071499195136769,0.8897241103558576,0.8537994646028254,0.0798554643700174,0.06071499195136769,0.26379626227223935,0.0,0.0,0.0
MAGLIM_I,5,0.10019892454147339,0.3159710764884949,0.20808500051498413,100040,0.35113954418232707,beta,0.07261769857138563,0.2398471846584167,0.004982095987665413,0.8993702518992404,0.8549402729145953,0.0798554643700174,0.06071499195136769,0.26379626227223935,-0.007237765798631779,-0.055732895963702275,-0.023949077613822645
MAGLIM_I,5,0.10019892454147339,0.3159710764884949,0.20808500051498413,100040,0.35113954418232707,isotonic,0.07259246059678282,0.23973669548845597,0.004149394871737084,0.8996001599360256,0.8559256390395042,0.0798554643700174,0.06071499195136769,0.26379626227223935,-0.0072630037732345915,-0.0565655970796306,-0.024059566783783376
MAGLIM_I,5,0.10019892454147339,0.3159710764884949,0.20808500051498413,100040,0.35113954418232707,magaware_platt,0.07261858939818723,0.23982690798676914,0.0063743230943873195,0.8994002399040384,0.8544907755479729,0.0798554643700174,0.06071499195136769,0.26379626227223935,-0.007236874971830176,-0.05434066885698037,-0.0239693542854702
MAGLIM_I,5,0.10019892454147339,0.3159710764884949,0.20808500051498413,100040,0.35113954418232707,magbinned_beta,0.07256566119755903,0.23964574430564684,0.004185800987693949,0.8993802479008397,0.8551904707100932,0.0798554643700174,0.06071499195136769,0.26379626227223935,-0.007289803172458378,-0.05652919096367374,-0.02415051796659251
MAGLIM_I,5,0.10019892454147339,0.3159710764884949,0.20808500051498413,100040,0.35113954418232707,magbinned_isotonic,0.07261494224865829,0.24025024685524102,0.0034113564575404035,0.8990703718512595,0.855109274326632,0.0798554643700174,0.06071499195136769,0.26379626227223935,-0.0072405221213591164,-0.05730363549382728,-0.023546015416998328
MAGLIM_I,6,0.3159710764884949,0.5423587560653687,0.42916491627693176,100009,0.3591576758091772,uncalibrated,0.08148575195512665,0.26831482651867605,0.06197615814270826,0.8865002149806518,0.8527889815451256,0.08148575195512665,0.06197615814270826,0.26831482651867605,0.0,0.0,0.0
MAGLIM_I,6,0.3159710764884949,0.5423587560653687,0.42916491627693176,100009,0.3591576758091772,beta,0.07414871750633387,0.24381577611150188,0.005007697018430957,0.8966992970632643,0.854273341514677,0.08148575195512665,0.06197615814270826,0.26831482651867605,-0.007337034448792787,-0.0569684611242773,-0.024499050407174178
MAGLIM_I,6,0.3159710764884949,0.5423587560653687,0.42916491627693176,100009,0.3591576758091772,isotonic,0.07412468452727915,0.24367742241215168,0.002876340847511355,0.8970092691657751,0.8553980064579532,0.08148575195512665,0.06197615814270826,0.26831482651867605,-0.007361067427847506,-0.0590998172951969,-0.024637404106524374
MAGLIM_I,6,0.3159710764884949,0.5423587560653687,0.42916491627693176,100009,0.3591576758091772,magaware_platt,0.074159604061186,0.24391146620145548,0.0064883287548467014,0.8967892889639932,0.8539739127974422,0.08148575195512665,0.06197615814270826,0.26831482651867605,-0.007326147893940649,-0.05548782938786156,-0.024403360317220568
MAGLIM_I,6,0.3159710764884949,0.5423587560653687,0.42916491627693176,100009,0.3591576758091772,magbinned_beta,0.07409346555912315,0.2436037109011991,0.00430402316728009,0.8966493015628594,0.8545290772955019,0.08148575195512665,0.06197615814270826,0.26831482651867605,-0.007392286396003506,-0.05767213497542817,-0.024711115617476964
MAGLIM_I,6,0.3159710764884949,0.5423587560653687,0.42916491627693176,100009,0.3591576758091772,magbinned_isotonic,0.07408499311204012,0.24425164836149713,0.004167700783096408,0.8966193042626164,0.8548932646559346,0.08148575195512665,0.06197615814270826,0.26831482651867605,-0.007400758843086538,-0.05780845735961185,-0.024063178157178927
MAGLIM_I,7,0.5423587560653687,0.7948110699653625,0.6685849130153656,99936,0.36334253922510407,uncalibrated,0.0852116842501254,0.27937181798160227,0.06631849079697172,0.8799831892411143,0.8472374353618463,0.0852116842501254,0.06631849079697172,0.27937181798160227,0.0,0.0,0.0
MAGLIM_I,7,0.5423587560653687,0.7948110699653625,0.6685849130153656,99936,0.36334253922510407,beta,0.0768503259418678,0.25230967560888806,0.005163987759727403,0.8928113992955492,0.8507038327526132,0.0852116842501254,0.06631849079697172,0.27937181798160227,-0.0083613583082576,-0.06115450303724432,-0.027062142372714204
MAGLIM_I,7,0.5423587560653687,0.7948110699653625,0.6685849130153656,99936,0.36334253922510407,isotonic,0.07680886549108171,0.25230411515465145,0.004854505037220841,0.8925112071725905,0.8510496685986855,0.0852116842501254,0.06631849079697172,0.27937181798160227,-0.008402818759043695,-0.06146398575975088,-0.027067702826950812
MAGLIM_I,7,0.5423587560653687,0.7948110699653625,0.6685849130153656,99936,0.36334253922510407,magaware_platt,0.07686156141036928,0.25235660453578734,0.00649491994553083,0.8929514889529299,0.850469641060047,0.0852116842501254,0.06631849079697172,0.27937181798160227,-0.008350122839756127,-0.05982357085144089,-0.027015213445814923
MAGLIM_I,7,0.5423587560653687,0.7948110699653625,0.6685849130153656,99936,0.36334253922510407,magbinned_beta,0.07684120848806834,0.252184916927607,0.004592709205098781,0.8926512968299711,0.8508632913504045,0.0852116842501254,0.06631849079697172,0.27937181798160227,-0.008370475762057059,-0.06172578159187294,-0.027186901053995294
MAGLIM_I,7,0.5423587560653687,0.7948110699653625,0.6685849130153656,99936,0.36334253922510407,magbinned_isotonic,0.0768694307935276,0.25262226729585896,0.004352458336797328,0.8927313480627602,0.8515070921985816,0.0852116842501254,0.06631849079697172,0.27937181798160227,-0.008342253456597809,-0.06196603246017439,-0.026749550685743306
MAGLIM_I,8,0.7948110699653625,1.132224440574646,0.9635177552700043,100054,0.37390808963159894,uncalibrated,0.08810934583963864,0.2889535870843806,0.0670641349842171,0.8763067943310612,0.8467406380027739,0.08810934583963864,0.0670641349842171,0.2889535870843806,0.0,0.0,0.0
MAGLIM_I,8,0.7948110699653625,1.132224440574646,0.9635177552700043,100054,0.37390808963159894,beta,0.07971247853952389,0.26204603464326426,0.004256191863935749,0.8897695244567934,0.8508001785690129,0.08810934583963864,0.0670641349842171,0.2889535870843806,-0.008396867300114755,-0.06280794312028135,-0.026907552441116367
MAGLIM_I,8,0.7948110699653625,1.132224440574646,0.9635177552700043,100054,0.37390808963159894,isotonic,0.07972719346869715,0.26209370898193024,0.003909481160462567,0.8895696323985048,0.851246011551355,0.08810934583963864,0.0670641349842171,0.2889535870843806,-0.00838215237094149,-0.06315465382375453,-0.026859878102450385
MAGLIM_I,8,0.7948110699653625,1.132224440574646,0.9635177552700043,100054,0.37390808963159894,magaware_platt,0.07969661756045583,0.2620195103726579,0.00560621430815998,0.889689567633478,0.8502462653152603,0.08810934583963864,0.0670641349842171,0.2889535870843806,-0.00841272827918281,-0.06145792067605711,-0.02693407671172271
MAGLIM_I,8,0.7948110699653625,1.132224440574646,0.9635177552700043,100054,0.37390808963159894,magbinned_beta,0.07968606913678573,0.261914538350362,0.004474504286222768,0.8893497511343874,0.8505231890906636,0.08810934583963864,0.0670641349842171,0.2889535870843806,-0.008423276702852908,-0.06258963069799432,-0.027039048734018634
MAGLIM_I,8,0.7948110699653625,1.132224440574646,0.9635177552700043,100054,0.37390808963159894,magbinned_isotonic,0.07971483680159354,0.26246819996535636,0.0042756636822537985,0.8891898374877566,0.8509391091571545,0.08810934583963864,0.0670641349842171,0.2889535870843806,-0.008394509038045103,-0.0627884713019633,-0.026485387119024262
MAGLIM_I,9,1.132224440574646,3.794822931289673,2.4635236859321594,100068,0.3908142463125075,uncalibrated,0.0946237398947315,0.3085495411590344,0.07428376861123923,0.8669304872686573,0.8436281647799333,0.0946237398947315,0.07428376861123923,0.3085495411590344,0.0,0.0,0.0
MAGLIM_I,9,1.132224440574646,3.794822931289673,2.4635236859321594,100068,0.3908142463125075,beta,0.08491125079929861,0.2774352948381024,0.005554535804304563,0.8816204980613183,0.847309943028022,0.0946237398947315,0.07428376861123923,0.3085495411590344,-0.009712489095432889,-0.06872923280693466,-0.03111424632093196
MAGLIM_I,9,1.132224440574646,3.794822931289673,2.4635236859321594,100068,0.3908142463125075,isotonic,0.0849355482121623,0.2778046753302675,0.005462306567122803,0.8816704640844226,0.8481903614148899,0.0946237398947315,0.07428376861123923,0.3085495411590344,-0.009688191682569194,-0.06882146204411642,-0.0307448658287669
MAGLIM_I,9,1.132224440574646,3.794822931289673,2.4635236859321594,100068,0.3908142463125075,magaware_platt,0.08490683344378011,0.2775092387433425,0.006889758067749115,0.8816005116520765,0.8468379957598635,0.0946237398947315,0.07428376861123923,0.3085495411590344,-0.009716906450951385,-0.06739401054349012,-0.03104030241569189
MAGLIM_I,9,1.132224440574646,3.794822931289673,2.4635236859321594,100068,0.3908142463125075,magbinned_beta,0.08493320967462732,0.27740188445865827,0.0055882001904894365,0.8813506815365552,0.847345616313306,0.0946237398947315,0.07428376861123923,0.3085495411590344,-0.009690530220104174,-0.0686955684207498,-0.031147656700376114
MAGLIM_I,9,1.132224440574646,3.794822931289673,2.4635236859321594,100068,0.3908142463125075,magbinned_isotonic,0.08496312825877252,0.2803180669384275,0.005870569507084799,0.8812407562857257,0.847929569534729,0.0946237398947315,0.07428376861123923,0.3085495411590344,-0.00966061163595898,-0.06841319910415443,-0.0282314742206069
EBV_SFD98,0,-1.4426746368408203,-0.866020143032074,-1.1543473899364471,99999,0.3715837158371584,uncalibrated,0.08489151179887626,0.27820923549997933,0.06359683965377069,0.8805188051880519,0.8505379034275706,0.08489151179887626,0.06359683965377069,0.27820923549997933,0.0,0.0,0.0
EBV_SFD98,0,-1.4426746368408203,-0.866020143032074,-1.1543473899364471,99999,0.3715837158371584,beta,0.07708489573797628,0.25339290233610784,0.004735115666300682,0.8933089330893309,0.8543461344182173,0.08489151179887626,0.06359683965377069,0.27820923549997933,-0.007806616060899982,-0.05886172398747001,-0.024816333163871496
EBV_SFD98,0,-1.4426746368408203,-0.866020143032074,-1.1543473899364471,99999,0.3715837158371584,isotonic,0.07711332358457981,0.2535095566762077,0.0035737095184364136,0.8930189301893019,0.8547059622436507,0.08489151179887626,0.06359683965377069,0.27820923549997933,-0.007778188214296447,-0.06002313013533428,-0.02469967882377161
EBV_SFD98,0,-1.4426746368408203,-0.866020143032074,-1.1543473899364471,99999,0.3715837158371584,magaware_platt,0.07706863499126092,0.2532869715815346,0.005601593749625276,0.8933089330893309,0.8539353531481456,0.08489151179887626,0.06359683965377069,0.27820923549997933,-0.007822876807615342,-0.05799524590414542,-0.02492226391844471
EBV_SFD98,0,-1.4426746368408203,-0.866020143032074,-1.1543473899364471,99999,0.3715837158371584,magbinned_beta,0.07703754816568964,0.253270387356299,0.004143939361903289,0.8929389293892939,0.8541973089284741,0.08489151179887626,0.06359683965377069,0.27820923549997933,-0.00785396363318662,-0.0594529002918674,-0.02493884814368036
EBV_SFD98,0,-1.4426746368408203,-0.866020143032074,-1.1543473899364471,99999,0.3715837158371584,magbinned_isotonic,0.07707986982451366,0.2538578071791295,0.004015018035311294,0.8931689316893169,0.8549983033593485,0.08489151179887626,0.06359683965377069,0.27820923549997933,-0.007811641974362599,-0.0595818216184594,-0.024351428320849855
EBV_SFD98,1,-0.866020143032074,-0.7271979570388794,-0.7966090500354767,100001,0.35424645753542466,uncalibrated,0.08208444768687141,0.2699746907046822,0.06322931452500645,0.8853111468885311,0.8497307495774538,0.08208444768687141,0.06322931452500645,0.2699746907046822,0.0,0.0,0.0
EBV_SFD98,1,-0.866020143032074,-0.7271979570388794,-0.7966090500354767,100001,0.35424645753542466,beta,0.074296930557071,0.24457185866451323,0.004550079248340482,0.8969610303896961,0.8528,0.08208444768687141,0.06322931452500645,0.2699746907046822,-0.007787517129800414,-0.058679235276665964,-0.025402832040168993
EBV_SFD98,1,-0.866020143032074,-0.7271979570388794,-0.7966090500354767,100001,0.35424645753542466,isotonic,0.07427444501874188,0.24439957753752636,0.0034996162452870672,0.8969410305896941,0.8534955789952521,0.08208444768687141,0.06322931452500645,0.2699746907046822,-0.007810002668129534,-0.059729698279719384,-0.025575113167155855
EBV_SFD98,1,-0.866020143032074,-0.7271979570388794,-0.7966090500354767,100001,0.35424645753542466,magaware_platt,0.07429204090747181,0.24455763409557205,0.005912129616036958,0.8969710302896972,0.8523650536632897,0.08208444768687141,0.06322931452500645,0.2699746907046822,-0.007792406779399602,-0.05731718490896949,-0.025417056609110172
EBV_SFD98,1,-0.866020143032074,-0.7271979570388794,-0.7966090500354767,100001,0.35424645753542466,magbinned_beta,0.074256776811493,0.24439099596646027,0.004068391645515509,0.8969210307896921,0.8529487289223658,0.08208444768687141,0.06322931452500645,0.2699746907046822,-0.007827670875378417,-0.05916092287949094,-0.025583694738221946
EBV_SFD98,1,-0.866020143032074,-0.7271979570388794,-0.7966090500354767,100001,0.35424645753542466,magbinned_isotonic,0.07426190249643323,0.2449685728599617,0.0032545913449482555,0.8963710362896371,0.8526329261529273,0.08208444768687141,0.06322931452500645,0.2699746907046822,-0.00782254519043818,-0.05997472318005819,-0.02500611784472051
EBV_SFD98,2,-0.7271979570388794,-0.5983978033065795,-0.6627978801727294,100000,0.34486,uncalibrated,0.08141950734157803,0.2687509695943158,0.0628196408022261,0.8871,0.8482404494986154,0.08141950734157803,0.0628196408022261,0.2687509695943158,0.0,0.0,0.0
EBV_SFD98,2,-0.7271979570388794,-0.5983978033065795,-0.6627978801727294,100000,0.34486,beta,0.07376609336843254,0.2432773204346711,0.004353909560736515,0.89795,0.8503512090683795,0.08141950734157803,0.0628196408022261,0.2687509695943158,-0.0076534139731454925,-0.058465731241489585,-0.02547364915964473
EBV_SFD98,2,-0.7271979570388794,-0.5983978033065795,-0.6627978801727294,100000,0.34486,isotonic,0.07373611009476719,0.24315483457483603,0.003254005811208753,0.89759,0.8506119352909428,0.08141950734157803,0.0628196408022261,0.2687509695943158,-0.007683397246810844,-0.05956563499101735,-0.0255961350194798
EBV_SFD98,2,-0.7271979570388794,-0.5983978033065795,-0.6627978801727294,100000,0.34486,magaware_platt,0.07377118566476819,0.24331046885856578,0.00621134100616671,0.89786,0.8497455058989674,0.08141950734157803,0.0628196408022261,0.2687509695943158,-0.007648321676809844,-0.05660829979605939,-0.02544050073575005
EBV_SFD98,2,-0.7271979570388794,-0.5983978033065795,-0.6627978801727294,100000,0.34486,magbinned_beta,0.07371558764572654,0.24311758035940978,0.0034936210182883926,0.89771,0.8503591439062569,0.08141950734157803,0.0628196408022261,0.2687509695943158,-0.007703919695851491,-0.05932601978393771,-0.025633389234906045
EBV_SFD98,2,-0.7271979570388794,-0.5983978033065795,-0.6627978801727294,100000,0.34486,magbinned_isotonic,0.07372051251288177,0.24423436865138995,0.0034314458754815757,0.8979,0.8509924109748979,0.08141950734157803,0.0628196408022261,0.2687509695943158,-0.007698994828696265,-0.05938819492674453,-0.024516600942925876
EBV_SFD98,3,-0.5983978033065795,-0.46109152436256406,-0.5297446638345717,100000,0.34827,uncalibrated,0.07942416516244682,0.262278201562501,0.05966072423802632,0.8898,0.8525673614641586,0.07942416516244682,0.05966072423802632,0.262278201562501,0.0,0.0,0.0
EBV_SFD98,3,-0.5983978033065795,-0.46109152436256406,-0.5297446638345717,100000,0.34827,beta,0.07245560004552865,0.23903370404611637,0.004931572401389698,0.89911,0.8531291397959035,0.07942416516244682,0.05966072423802632,0.262278201562501,-0.0069685651169181795,-0.054729151836636625,-0.023244497516384605
EBV_SFD98,3,-0.5983978033065795,-0.46109152436256406,-0.5297446638345717,100000,0.34827,isotonic,0.07246368940010929,0.23905173183720174,0.0038135730626634467,0.89923,0.8539882634209954,0.07942416516244682,0.05966072423802632,0.262278201562501,-0.006960475762337534,-0.055847151175362875,-0.023226469725299237
EBV_SFD98,3,-0.5983978033065795,-0.46109152436256406,-0.5297446638345717,100000,0.34827,magaware_platt,0.0724577834215725,0.2390420869384214,0.00611344022978766,0.89929,0.8529501949275045,0.07942416516244682,0.05966072423802632,0.262278201562501,-0.006966381740874328,-0.05354728400823866,-0.023236114624079568
EBV_SFD98,3,-0.5983978033065795,-0.46109152436256406,-0.5297446638345717,100000,0.34827,magbinned_beta,0.07244899265833422,0.23898995380122628,0.004858668062106072,0.89916,0.8534856013715747,0.07942416516244682,0.05966072423802632,0.262278201562501,-0.006975172504112601,-0.054802056175920245,-0.023288247761274694
EBV_SFD98,3,-0.5983978033065795,-0.46109152436256406,-0.5297446638345717,100000,0.34827,magbinned_isotonic,0.0724946111531473,0.23960956226972344,0.0035012849476148914,0.89899,0.8536786754161053,0.07942416516244682,0.05966072423802632,0.262278201562501,-0.006929554009299524,-0.05615943929041143,-0.022668639292777543
EBV_SFD98,4,-0.46109152436256406,-0.3042021244764328,-0.38264682441949843,100000,0.34142,uncalibrated,0.07730117918659057,0.2561344229748618,0.0586317329161194,0.89317,0.8540115063476229,0.07730117918659057,0.0586317329161194,0.2561344229748618,0.0,0.0,0.0
